Class ID;Preferred Label;Link
BTO:0002360;medial cuneiform bone;http://purl.obolibrary.org/obo/BTO_0002360
BTO:0004363;gastroesophageal adenocarcinoma cell;http://purl.obolibrary.org/obo/BTO_0004363
BTO:0003428;beta-TC6 cell;http://purl.obolibrary.org/obo/BTO_0003428
BTO:0002371;macroplasmodium;http://purl.obolibrary.org/obo/BTO_0002371
BTO:0004374;ventral posterior inferior nucleus;http://purl.obolibrary.org/obo/BTO_0004374
BTO:0002382;MKN-7 cell;http://purl.obolibrary.org/obo/BTO_0002382
BTO:0002038;osteocyte;http://purl.obolibrary.org/obo/BTO_0002038
BTO:0000310;protophloem;http://purl.obolibrary.org/obo/BTO_0000310
BTO:0000046;Y-1 cell;http://purl.obolibrary.org/obo/BTO_0000046
BTO:0002049;Chang cell;http://purl.obolibrary.org/obo/BTO_0002049
BTO:0000321;plant cuticle;http://purl.obolibrary.org/obo/BTO_0000321
BTO:0002302;inferior mesenteric artery;http://purl.obolibrary.org/obo/BTO_0002302
BTO:0000057;aleurone layer;http://purl.obolibrary.org/obo/BTO_0000057
BTO:0004305;hairy root;http://purl.obolibrary.org/obo/BTO_0004305
BTO:0002313;immature cell;http://purl.obolibrary.org/obo/BTO_0002313
BTO:0004316;NBT-II cell;http://purl.obolibrary.org/obo/BTO_0004316
BTO:0002324;merocrine gland;http://purl.obolibrary.org/obo/BTO_0002324
BTO:0005769;buccal mucosa cancer cell;http://purl.obolibrary.org/obo/BTO_0005769
BTO:0004235;uterine horn;http://purl.obolibrary.org/obo/BTO_0004235
BTO:0004024;neural cord;http://purl.obolibrary.org/obo/BTO_0004024
BTO:0004362;colon muscle;http://purl.obolibrary.org/obo/BTO_0004362
BTO:0002370;colleterial gland;http://purl.obolibrary.org/obo/BTO_0002370
BTO:0003638;DOV-13 cell;http://purl.obolibrary.org/obo/BTO_0003638
BTO:0002381;MKN-28 cell;http://purl.obolibrary.org/obo/BTO_0002381
BTO:0004373;ventral posterior nucleus;http://purl.obolibrary.org/obo/BTO_0004373
BTO:0003649;anterior olfactory nucleus;http://purl.obolibrary.org/obo/BTO_0003649
BTO:0003339;HCMEC/D3 cell;http://purl.obolibrary.org/obo/BTO_0003339
BTO:0000290;coronary artery;http://purl.obolibrary.org/obo/BTO_0000290
BTO:0001347;tadpole;http://purl.obolibrary.org/obo/BTO_0001347
BTO:0001358;culture condition:terephthalate-grown cell;http://purl.obolibrary.org/obo/BTO_0001358
BTO:0002293;SAKRTLS 12.1 cell;http://purl.obolibrary.org/obo/BTO_0002293
BTO:0003685;habenular nucleus;http://purl.obolibrary.org/obo/BTO_0003685
BTO:0003696;ATRkd cell;http://purl.obolibrary.org/obo/BTO_0003696
BTO:0005688;shoot meristem;http://purl.obolibrary.org/obo/BTO_0005688
BTO:0005477;SUM-190PT cell;http://purl.obolibrary.org/obo/BTO_0005477
BTO:0004729;peripheral blood lymphocyte;http://purl.obolibrary.org/obo/BTO_0004729
BTO:0003661;ovary epithelium;http://purl.obolibrary.org/obo/BTO_0003661
BTO:0005664;COGA-1A cell;http://purl.obolibrary.org/obo/BTO_0005664
BTO:0003672;interdigitating reticulum cell;http://purl.obolibrary.org/obo/BTO_0003672
BTO:0005675;BNL-HCC cell;http://purl.obolibrary.org/obo/BTO_0005675
BTO:0003683;I 9.2 cell;http://purl.obolibrary.org/obo/BTO_0003683
BTO:0005326;culture condition:lactose-grown cell;http://purl.obolibrary.org/obo/BTO_0005326
BTO:0003386;hypoglossal nerve;http://purl.obolibrary.org/obo/BTO_0003386
BTO:0001394;trapping leaf;http://purl.obolibrary.org/obo/BTO_0001394
BTO:0003397;feather barbules;http://purl.obolibrary.org/obo/BTO_0003397
BTO:0004718;breast lobe;http://purl.obolibrary.org/obo/BTO_0004718
BTO:0004200;RCSN-3 cell;http://purl.obolibrary.org/obo/BTO_0004200
BTO:0004211;sensillum trichodeum;http://purl.obolibrary.org/obo/BTO_0004211
BTO:0004222;SNB-75 cell;http://purl.obolibrary.org/obo/BTO_0004222
BTO:0001209;umbilical cord cell line;http://purl.obolibrary.org/obo/BTO_0001209
BTO:0004765;UKE-1 cell;http://purl.obolibrary.org/obo/BTO_0004765
BTO:0004776;striatonigral neuron;http://purl.obolibrary.org/obo/BTO_0004776
BTO:0005362;trophoblast giant cell;http://purl.obolibrary.org/obo/BTO_0005362
BTO:0005373;oil secretion;http://purl.obolibrary.org/obo/BTO_0005373
BTO:0001056;myeloid leukemia cell;http://purl.obolibrary.org/obo/BTO_0001056
BTO:0005304;culture condition:rice straw-grown cell;http://purl.obolibrary.org/obo/BTO_0005304
BTO:0003048;neurolemma;http://purl.obolibrary.org/obo/BTO_0003048
BTO:0003059;oviduct epithelial cell line;http://purl.obolibrary.org/obo/BTO_0003059
BTO:0005315;peripheral nerve sheath cancer cell;http://purl.obolibrary.org/obo/BTO_0005315
BTO:0005238;T-REx 293 cell;http://purl.obolibrary.org/obo/BTO_0005238
BTO:0005027;GM-3299 cell;http://purl.obolibrary.org/obo/BTO_0005027
BTO:0003246;aortic endothelial cell line;http://purl.obolibrary.org/obo/BTO_0003246
BTO:0000635;yellow bone marrow;http://purl.obolibrary.org/obo/BTO_0000635
BTO:0000646;left colon;http://purl.obolibrary.org/obo/BTO_0000646
BTO:0001232;seminal plasma;http://purl.obolibrary.org/obo/BTO_0001232
BTO:0001243;shoot;http://purl.obolibrary.org/obo/BTO_0001243
BTO:0001254;sweat;http://purl.obolibrary.org/obo/BTO_0001254
BTO:0003235;gall bladder cell line;http://purl.obolibrary.org/obo/BTO_0003235
BTO:0000657;jejunum;http://purl.obolibrary.org/obo/BTO_0000657
BTO:0001592;meniscus;http://purl.obolibrary.org/obo/BTO_0001592
BTO:0002649;B35 cell;http://purl.obolibrary.org/obo/BTO_0002649
BTO:0001290;sporocarp;http://purl.obolibrary.org/obo/BTO_0001290
BTO:0002347;metatarsal bone;http://purl.obolibrary.org/obo/BTO_0002347
BTO:0004339;ScGT1 cell;http://purl.obolibrary.org/obo/BTO_0004339
BTO:0000355;dormant eye;http://purl.obolibrary.org/obo/BTO_0000355
BTO:0002358;lateral cuneiform bone;http://purl.obolibrary.org/obo/BTO_0002358
BTO:0005285;NPD-2 cell;http://purl.obolibrary.org/obo/BTO_0005285
BTO:0005074;M9A cell;http://purl.obolibrary.org/obo/BTO_0005074
BTO:0003293;Rat-1 cell;http://purl.obolibrary.org/obo/BTO_0003293
BTO:0003082;uterine epithelium;http://purl.obolibrary.org/obo/BTO_0003082
BTO:0000344;stratum corneum;http://purl.obolibrary.org/obo/BTO_0000344
BTO:0002336;culture condition:arabitol-grown cell;http://purl.obolibrary.org/obo/BTO_0002336
BTO:0004699;posterior pharynx;http://purl.obolibrary.org/obo/BTO_0004699
BTO:0001603;endocuticle;http://purl.obolibrary.org/obo/BTO_0001603
BTO:0000693;culture condition:L-lyxose-induced cell;http://purl.obolibrary.org/obo/BTO_0000693
BTO:0002685;EOMA cell;http://purl.obolibrary.org/obo/BTO_0002685
BTO:0004688;regio orbitalis;http://purl.obolibrary.org/obo/BTO_0004688
BTO:0002696;SK-N-BE(2) cell;http://purl.obolibrary.org/obo/BTO_0002696
BTO:0000209;corpus epididymis;http://purl.obolibrary.org/obo/BTO_0000209
BTO:0005720;MOLM-14 cell;http://purl.obolibrary.org/obo/BTO_0005720
BTO:0001984;culture condition:beta-L-alanine-grown cell;http://purl.obolibrary.org/obo/BTO_0001984
BTO:0001995;myocytoma cell;http://purl.obolibrary.org/obo/BTO_0001995
BTO:0003987;root culture;http://purl.obolibrary.org/obo/BTO_0003987
BTO:0003280;sessile cell;http://purl.obolibrary.org/obo/BTO_0003280
BTO:0004810;CHO-22 cell;http://purl.obolibrary.org/obo/BTO_0004810
BTO:0004821;NHEM2493 cell;http://purl.obolibrary.org/obo/BTO_0004821
BTO:0000267;cochlea;http://purl.obolibrary.org/obo/BTO_0000267
BTO:0002059;large cell carcinoma cell;http://purl.obolibrary.org/obo/BTO_0002059
BTO:0000278;commercial preparation;http://purl.obolibrary.org/obo/BTO_0000278
BTO:0002534;HBL-3 cell;http://purl.obolibrary.org/obo/BTO_0002534
BTO:0002323;eccrine sweat gland;http://purl.obolibrary.org/obo/BTO_0002323
BTO:0000234;vein;http://purl.obolibrary.org/obo/BTO_0000234
BTO:0001698;bulbourethral gland;http://purl.obolibrary.org/obo/BTO_0001698
BTO:0001962;T/G HA-VSMC cell;http://purl.obolibrary.org/obo/BTO_0001962
BTO:0003965;anterior olfactory lobule;http://purl.obolibrary.org/obo/BTO_0003965
BTO:0001973;vascular endothelial cell line;http://purl.obolibrary.org/obo/BTO_0001973
BTO:0003976;cingulate gyrus;http://purl.obolibrary.org/obo/BTO_0003976
BTO:0000594;liver cancer cell;http://purl.obolibrary.org/obo/BTO_0000594
BTO:0002237;ectomycorrhiza;http://purl.obolibrary.org/obo/BTO_0002237
BTO:0000245;culture condition:chlorobenzoate-grown cell;http://purl.obolibrary.org/obo/BTO_0000245
BTO:0000256;myoblast cell line;http://purl.obolibrary.org/obo/BTO_0000256
BTO:0002248;globus pallidus medialis;http://purl.obolibrary.org/obo/BTO_0002248
BTO:0002501;trabecula;http://purl.obolibrary.org/obo/BTO_0002501
BTO:0004504;root vascular cell;http://purl.obolibrary.org/obo/BTO_0004504
BTO:0002512;leaflet;http://purl.obolibrary.org/obo/BTO_0002512
BTO:0004202;RD-ES cell;http://purl.obolibrary.org/obo/BTO_0004202
BTO:0004213;SF-295 cell;http://purl.obolibrary.org/obo/BTO_0004213
BTO:0005677;BmN4-SID1 cell;http://purl.obolibrary.org/obo/BTO_0005677
BTO:0002295;podocyte;http://purl.obolibrary.org/obo/BTO_0002295
BTO:0003616;peritoneal dialysis fluid;http://purl.obolibrary.org/obo/BTO_0003616
BTO:0005608;pupal wing;http://purl.obolibrary.org/obo/BTO_0005608
BTO:0005619;cladode;http://purl.obolibrary.org/obo/BTO_0005619
BTO:0004351;lateral posterior nucleus;http://purl.obolibrary.org/obo/BTO_0004351
BTO:0003627;annulus fibrosus;http://purl.obolibrary.org/obo/BTO_0003627
BTO:0001687;asynchronous muscle;http://purl.obolibrary.org/obo/BTO_0001687
BTO:0001338;synovial tissue;http://purl.obolibrary.org/obo/BTO_0001338
BTO:0002284;MIN-6 cell;http://purl.obolibrary.org/obo/BTO_0002284
BTO:0003605;1321-N1 cell;http://purl.obolibrary.org/obo/BTO_0003605
BTO:0000292;corpus luteum;http://purl.obolibrary.org/obo/BTO_0000292
BTO:0001349;NRP-152 cell;http://purl.obolibrary.org/obo/BTO_0001349
BTO:0000939;basal cell;http://purl.obolibrary.org/obo/BTO_0000939
BTO:0001885;ML-2 cell;http://purl.obolibrary.org/obo/BTO_0001885
BTO:0002260;HS-68 cell;http://purl.obolibrary.org/obo/BTO_0002260
BTO:0001536;SW-1417 cell;http://purl.obolibrary.org/obo/BTO_0001536
BTO:0003317;INS-1E cell;http://purl.obolibrary.org/obo/BTO_0003317
BTO:0002271;MCS-2 cell;http://purl.obolibrary.org/obo/BTO_0002271
BTO:0003328;FL5.12 cell;http://purl.obolibrary.org/obo/BTO_0003328
BTO:0002282;Pt-K2 cell;http://purl.obolibrary.org/obo/BTO_0002282
BTO:0003663;nucleus recessus posterioris;http://purl.obolibrary.org/obo/BTO_0003663
BTO:0005666;Caco-2/AQ cell;http://purl.obolibrary.org/obo/BTO_0005666
BTO:0003674;temporomandibular joint;http://purl.obolibrary.org/obo/BTO_0003674
BTO:0004918;ZR-82 cell;http://purl.obolibrary.org/obo/BTO_0004918
BTO:0005631;G3/F11 cell;http://purl.obolibrary.org/obo/BTO_0005631
BTO:0003650;optic ganglion;http://purl.obolibrary.org/obo/BTO_0003650
BTO:0005642;culture condition:3-hydroxyphenylacetate-grown cell;http://purl.obolibrary.org/obo/BTO_0005642
BTO:0005653;culture condition:tetrathionate-grown cell;http://purl.obolibrary.org/obo/BTO_0005653
BTO:0000986;pachytene cell;http://purl.obolibrary.org/obo/BTO_0000986
BTO:0000637;interphotoreceptor matrix;http://purl.obolibrary.org/obo/BTO_0000637
BTO:0000648;intestine;http://purl.obolibrary.org/obo/BTO_0000648
BTO:0000659;juice;http://purl.obolibrary.org/obo/BTO_0000659
BTO:0004907;Bergmanns glia;http://purl.obolibrary.org/obo/BTO_0004907
BTO:0003375;archegonium;http://purl.obolibrary.org/obo/BTO_0003375
BTO:0001383;alveolar bone;http://purl.obolibrary.org/obo/BTO_0001383
BTO:0001325;superior cervical ganglion;http://purl.obolibrary.org/obo/BTO_0001325
BTO:0002989;CHP-134 cell;http://purl.obolibrary.org/obo/BTO_0002989
BTO:0000997;parathyroid gland;http://purl.obolibrary.org/obo/BTO_0000997
BTO:0000130;neutrophil;http://purl.obolibrary.org/obo/BTO_0000130
BTO:0004754;VERO-76 cell;http://purl.obolibrary.org/obo/BTO_0004754
BTO:0004965;TTA-1 cell;http://purl.obolibrary.org/obo/BTO_0004965
BTO:0005340;Ma-Mel-12 cell;http://purl.obolibrary.org/obo/BTO_0005340
BTO:0005351;optic cup;http://purl.obolibrary.org/obo/BTO_0005351
BTO:0003026;NCI-H82 cell;http://purl.obolibrary.org/obo/BTO_0003026
BTO:0003237;gall bladder cancer cell;http://purl.obolibrary.org/obo/BTO_0003237
BTO:0005018;atypical ductal hyperplasia cell;http://purl.obolibrary.org/obo/BTO_0005018
BTO:0005029;HEK-293FT cell;http://purl.obolibrary.org/obo/BTO_0005029
BTO:0003224;TRK-43 cell;http://purl.obolibrary.org/obo/BTO_0003224
BTO:0005216;keratocyst;http://purl.obolibrary.org/obo/BTO_0005216
BTO:0000624;culture condition:cyclohexane-1,2-diol-induced cell;http://purl.obolibrary.org/obo/BTO_0000624
BTO:0003202;SK-RC-99 cell;http://purl.obolibrary.org/obo/BTO_0003202
BTO:0001210;SGS cell;http://purl.obolibrary.org/obo/BTO_0001210
BTO:0001221;sciatic nerve;http://purl.obolibrary.org/obo/BTO_0001221
BTO:0003213;lung epithelium cell line;http://purl.obolibrary.org/obo/BTO_0003213
BTO:0005205;cerebral artery;http://purl.obolibrary.org/obo/BTO_0005205
BTO:0000189;small cell lung cancer cell;http://purl.obolibrary.org/obo/BTO_0000189
BTO:0001570;MDA-MB-468 cell;http://purl.obolibrary.org/obo/BTO_0001570
BTO:0004317;immune stem cell;http://purl.obolibrary.org/obo/BTO_0004317
BTO:0002325;holocrine gland;http://purl.obolibrary.org/obo/BTO_0002325
BTO:0004328;DAOY cell;http://purl.obolibrary.org/obo/BTO_0004328
BTO:0003260;Col-6 cell;http://purl.obolibrary.org/obo/BTO_0003260
BTO:0005263;HER 14 cell;http://purl.obolibrary.org/obo/BTO_0005263
BTO:0003271;great saphenous vein;http://purl.obolibrary.org/obo/BTO_0003271
BTO:0005052;L88/5 cell;http://purl.obolibrary.org/obo/BTO_0005052
BTO:0000322;cytotrophoblast;http://purl.obolibrary.org/obo/BTO_0000322
BTO:0004306;NCM-460 cell;http://purl.obolibrary.org/obo/BTO_0004306
BTO:0002314;satellite cell;http://purl.obolibrary.org/obo/BTO_0002314
BTO:0004677;basis pedunculi cerebri;http://purl.obolibrary.org/obo/BTO_0004677
BTO:0002663;N2aSW cell;http://purl.obolibrary.org/obo/BTO_0002663
BTO:0001939;MCF-10A cell;http://purl.obolibrary.org/obo/BTO_0001939
BTO:0000671;kidney;http://purl.obolibrary.org/obo/BTO_0000671
BTO:0000682;Koji culture;http://purl.obolibrary.org/obo/BTO_0000682
BTO:0002674;medial geniculate body;http://purl.obolibrary.org/obo/BTO_0002674
BTO:0004666;external iliac artery;http://purl.obolibrary.org/obo/BTO_0004666
BTO:0001133;pre-B-lymphocyte;http://purl.obolibrary.org/obo/BTO_0001133
BTO:0003989;OV2008/C13 cell;http://purl.obolibrary.org/obo/BTO_0003989
BTO:0003778;SAOS-alpha2beta1 cell;http://purl.obolibrary.org/obo/BTO_0003778
BTO:0001997;arteriole;http://purl.obolibrary.org/obo/BTO_0001997
BTO:0001986;culture condition:cyclohexane-1,2-diol grown cell;http://purl.obolibrary.org/obo/BTO_0001986
BTO:0000255;brain cell line;http://purl.obolibrary.org/obo/BTO_0000255
BTO:0002247;globus pallidus lateralis;http://purl.obolibrary.org/obo/BTO_0002247
BTO:0001190;root nodule;http://purl.obolibrary.org/obo/BTO_0001190
BTO:0002258;autotroph;http://purl.obolibrary.org/obo/BTO_0002258
BTO:0002236;ovarian cumulus cell;http://purl.obolibrary.org/obo/BTO_0002236
BTO:0000244;culture condition:chlorobenzene-induced cell;http://purl.obolibrary.org/obo/BTO_0000244
BTO:0002294;solid substrate culture;http://purl.obolibrary.org/obo/BTO_0002294
BTO:0004201;Ewing's sarcoma cell line;http://purl.obolibrary.org/obo/BTO_0004201
BTO:0004212;seta;http://purl.obolibrary.org/obo/BTO_0004212
BTO:0004223;cervical squamous cell carcinoma cell;http://purl.obolibrary.org/obo/BTO_0004223
BTO:0000106;cranial ganglion;http://purl.obolibrary.org/obo/BTO_0000106
BTO:0002109;tela submucosa esophagi;http://purl.obolibrary.org/obo/BTO_0002109
BTO:0000117;culture condition:benzoate-grown cell;http://purl.obolibrary.org/obo/BTO_0000117
BTO:0005618;subpharyngeal region;http://purl.obolibrary.org/obo/BTO_0005618
BTO:0004561;thymic stromal cell;http://purl.obolibrary.org/obo/BTO_0004561
BTO:0003626;nucleus pulposus;http://purl.obolibrary.org/obo/BTO_0003626
BTO:0003837;nucleus emboliformis;http://purl.obolibrary.org/obo/BTO_0003837
BTO:0005629;satellite glial cell;http://purl.obolibrary.org/obo/BTO_0005629
BTO:0002580;chronic myeloid leukemia cell line;http://purl.obolibrary.org/obo/BTO_0002580
BTO:0004572;HEP-G2/2.2.1 cell;http://purl.obolibrary.org/obo/BTO_0004572
BTO:0004583;A-704 cell;http://purl.obolibrary.org/obo/BTO_0004583
BTO:0004270;adult liver stem cell;http://purl.obolibrary.org/obo/BTO_0004270
BTO:0005327;culture condition:malate-grown cell;http://purl.obolibrary.org/obo/BTO_0005327
BTO:0004281;C-81 cell;http://purl.obolibrary.org/obo/BTO_0004281
BTO:0002940;Calu-1 cell;http://purl.obolibrary.org/obo/BTO_0002940
BTO:0005665;COGA-13 cell;http://purl.obolibrary.org/obo/BTO_0005665
BTO:0003884;HMT-3522 cell;http://purl.obolibrary.org/obo/BTO_0003884
BTO:0003673;nephrotome;http://purl.obolibrary.org/obo/BTO_0003673
BTO:0005676;vaginal mucosa;http://purl.obolibrary.org/obo/BTO_0005676
BTO:0002999;22Rv-1 cell;http://purl.obolibrary.org/obo/BTO_0002999
BTO:0000140;bone;http://purl.obolibrary.org/obo/BTO_0000140
BTO:0002132;SK-MEL-3 cell;http://purl.obolibrary.org/obo/BTO_0002132
BTO:0002143;CEM-VCR R cell;http://purl.obolibrary.org/obo/BTO_0002143
BTO:0004135;IOSE-398 cell;http://purl.obolibrary.org/obo/BTO_0004135
BTO:0000151;extensor;http://purl.obolibrary.org/obo/BTO_0000151
BTO:0005588;peg cell;http://purl.obolibrary.org/obo/BTO_0005588
BTO:0005599;periodontal ligament cell;http://purl.obolibrary.org/obo/BTO_0005599
BTO:0002988;CHO-7 cell;http://purl.obolibrary.org/obo/BTO_0002988
BTO:0000996;gametocyte;http://purl.obolibrary.org/obo/BTO_0000996
BTO:0004988;SNU-216 cell;http://purl.obolibrary.org/obo/BTO_0004988
BTO:0001546;chronic lymphocytic leukemia cell;http://purl.obolibrary.org/obo/BTO_0001546
BTO:0001557;SF-767 cell;http://purl.obolibrary.org/obo/BTO_0001557
BTO:0004999;vaginal smooth muscle;http://purl.obolibrary.org/obo/BTO_0004999
BTO:0001233;plant embryo;http://purl.obolibrary.org/obo/BTO_0001233
BTO:0001244;urinary tract;http://purl.obolibrary.org/obo/BTO_0001244
BTO:0004689;external gill;http://purl.obolibrary.org/obo/BTO_0004689
BTO:0002697;supraoptic nucleus;http://purl.obolibrary.org/obo/BTO_0002697
BTO:0004964;KOPT-K1 cell;http://purl.obolibrary.org/obo/BTO_0004964
BTO:0004975;embryogenic cell line;http://purl.obolibrary.org/obo/BTO_0004975
BTO:0000869;milk fat;http://purl.obolibrary.org/obo/BTO_0000869
BTO:0000658;uterine adenocarcinoma cell;http://purl.obolibrary.org/obo/BTO_0000658
BTO:0003585;SR cell;http://purl.obolibrary.org/obo/BTO_0003585
BTO:0001593;osteoblast;http://purl.obolibrary.org/obo/BTO_0001593
BTO:0003596;uterine sarcoma cell;http://purl.obolibrary.org/obo/BTO_0003596
BTO:0001255;skin fibroblast;http://purl.obolibrary.org/obo/BTO_0001255
BTO:0003236;gall bladder cancer cell line;http://purl.obolibrary.org/obo/BTO_0003236
BTO:0005239;renal tubule epithelium;http://purl.obolibrary.org/obo/BTO_0005239
BTO:0002190;culture condition:xylan-grown cell;http://purl.obolibrary.org/obo/BTO_0002190
BTO:0003247;BAEC cell;http://purl.obolibrary.org/obo/BTO_0003247
BTO:0003258;Col-1 cell;http://purl.obolibrary.org/obo/BTO_0003258
BTO:0000500;gastric epithelium;http://purl.obolibrary.org/obo/BTO_0000500
BTO:0005710;M5 melanoma cell;http://purl.obolibrary.org/obo/BTO_0005710
BTO:0005721;QGY-7703 cell;http://purl.obolibrary.org/obo/BTO_0005721
BTO:0005297;MEG-01S cell;http://purl.obolibrary.org/obo/BTO_0005297
BTO:0001109;HCT-116 cell;http://purl.obolibrary.org/obo/BTO_0001109
BTO:0005286;13-90 cell;http://purl.obolibrary.org/obo/BTO_0005286
BTO:0001938;U2-OS cell;http://purl.obolibrary.org/obo/BTO_0001938
BTO:0000892;mycobiont;http://purl.obolibrary.org/obo/BTO_0000892
BTO:0001949;HUVEC cell;http://purl.obolibrary.org/obo/BTO_0001949
BTO:0002884;416B cell;http://purl.obolibrary.org/obo/BTO_0002884
BTO:0004887;ACC-LC-319 cell;http://purl.obolibrary.org/obo/BTO_0004887
BTO:0002895;HEPA 1-6 cell;http://purl.obolibrary.org/obo/BTO_0002895
BTO:0002546;KBM-5 cell;http://purl.obolibrary.org/obo/BTO_0002546
BTO:0005262;NEF cell;http://purl.obolibrary.org/obo/BTO_0005262
BTO:0004538;initial collecting tubule;http://purl.obolibrary.org/obo/BTO_0004538
BTO:0003270;Me665/2 cell;http://purl.obolibrary.org/obo/BTO_0003270
BTO:0005273;adventitious root;http://purl.obolibrary.org/obo/BTO_0005273
BTO:0003281;planktonic cell;http://purl.obolibrary.org/obo/BTO_0003281
BTO:0001431;vascular smooth muscle;http://purl.obolibrary.org/obo/BTO_0001431
BTO:0001220;Schwann cell;http://purl.obolibrary.org/obo/BTO_0001220
BTO:0001167;renal medulla;http://purl.obolibrary.org/obo/BTO_0001167
BTO:0000903;atrium;http://purl.obolibrary.org/obo/BTO_0000903
BTO:0004596;garland cell;http://purl.obolibrary.org/obo/BTO_0004596
BTO:0001985;culture condition:cytosine-grown cell;http://purl.obolibrary.org/obo/BTO_0001985
BTO:0001996;endometrial cell line;http://purl.obolibrary.org/obo/BTO_0001996
BTO:0003988;DX-3 cell;http://purl.obolibrary.org/obo/BTO_0003988
BTO:0003639;EJ-1 cell;http://purl.obolibrary.org/obo/BTO_0003639
BTO:0002593;DC-3F/9-OH-E cell;http://purl.obolibrary.org/obo/BTO_0002593
BTO:0004585;acute promyelocytic leukemia cell;http://purl.obolibrary.org/obo/BTO_0004585
BTO:0000268;coleoptile;http://purl.obolibrary.org/obo/BTO_0000268
BTO:0000279;testicular cancer cell;http://purl.obolibrary.org/obo/BTO_0000279
BTO:0002535;Morris hepatoma 7800C1 cell;http://purl.obolibrary.org/obo/BTO_0002535
BTO:0003999;M-14-K cell;http://purl.obolibrary.org/obo/BTO_0003999
BTO:0003132;microsporidian;http://purl.obolibrary.org/obo/BTO_0003132
BTO:0002963;1704 cell;http://purl.obolibrary.org/obo/BTO_0002963
BTO:0002974;HEK-293-EBNA cell;http://purl.obolibrary.org/obo/BTO_0002974
BTO:0000476;foot;http://purl.obolibrary.org/obo/BTO_0000476
BTO:0005699;root epidermal cell;http://purl.obolibrary.org/obo/BTO_0005699
BTO:0003502;OVSAHO cell;http://purl.obolibrary.org/obo/BTO_0003502
BTO:0001510;rectal cell line;http://purl.obolibrary.org/obo/BTO_0001510
BTO:0002592;DC-3F/S16 cell;http://purl.obolibrary.org/obo/BTO_0002592
BTO:0004584;acute nonlymphoblastic leukemia cell;http://purl.obolibrary.org/obo/BTO_0004584
BTO:0000902;plant vessel;http://purl.obolibrary.org/obo/BTO_0000902
BTO:0004595;D-407 cell;http://purl.obolibrary.org/obo/BTO_0004595
BTO:0004246;A-364 cell;http://purl.obolibrary.org/obo/BTO_0004246
BTO:0004257;extraosseus Ewing's sarcoma cell;http://purl.obolibrary.org/obo/BTO_0004257
BTO:0005192;MCF-7/adr cell;http://purl.obolibrary.org/obo/BTO_0005192
BTO:0001569;MDA-MB-361 cell;http://purl.obolibrary.org/obo/BTO_0001569
BTO:0000465;flavedo;http://purl.obolibrary.org/obo/BTO_0000465
BTO:0000105;upper epidermis;http://purl.obolibrary.org/obo/BTO_0000105
BTO:0002108;tela submucosa bronchiorum;http://purl.obolibrary.org/obo/BTO_0002108
BTO:0000116;plant epidermis;http://purl.obolibrary.org/obo/BTO_0000116
BTO:0002119;spikelet;http://purl.obolibrary.org/obo/BTO_0002119
BTO:0000127;blastospore;http://purl.obolibrary.org/obo/BTO_0000127
BTO:0001062;PPC-1 cell;http://purl.obolibrary.org/obo/BTO_0001062
BTO:0003894;skin carcinoma cell line;http://purl.obolibrary.org/obo/BTO_0003894
BTO:0005886;seedpod;http://purl.obolibrary.org/obo/BTO_0005886
BTO:0004280;peptonephridium;http://purl.obolibrary.org/obo/BTO_0004280
BTO:0002166;basidiospore;http://purl.obolibrary.org/obo/BTO_0002166
BTO:0000174;embryonic structure;http://purl.obolibrary.org/obo/BTO_0000174
BTO:0002177;PR cell;http://purl.obolibrary.org/obo/BTO_0002177
BTO:0004169;MHCC97-H cell;http://purl.obolibrary.org/obo/BTO_0004169
BTO:0005897;UACC-2534 cell;http://purl.obolibrary.org/obo/BTO_0005897
BTO:0002950;Mel888 cell;http://purl.obolibrary.org/obo/BTO_0002950
BTO:0000163;corolla;http://purl.obolibrary.org/obo/BTO_0000163
BTO:0004987;SNU-16 cell;http://purl.obolibrary.org/obo/BTO_0004987
BTO:0004640;FD-2 cell;http://purl.obolibrary.org/obo/BTO_0004640
BTO:0000086;culture condition:arabinose-grown cell;http://purl.obolibrary.org/obo/BTO_0000086
BTO:0001407;neuroendocrine tumor cell;http://purl.obolibrary.org/obo/BTO_0001407
BTO:0000150;breast cancer cell;http://purl.obolibrary.org/obo/BTO_0000150
BTO:0001418;urinary bladder;http://purl.obolibrary.org/obo/BTO_0001418
BTO:0000039;root cap;http://purl.obolibrary.org/obo/BTO_0000039
BTO:0004651;pelvic fin;http://purl.obolibrary.org/obo/BTO_0004651
BTO:0004998;gingival epithelium;http://purl.obolibrary.org/obo/BTO_0004998
BTO:0001465;pericycle;http://purl.obolibrary.org/obo/BTO_0001465
BTO:0005249;M-07 cell;http://purl.obolibrary.org/obo/BTO_0005249
BTO:0003257;granulation tissue;http://purl.obolibrary.org/obo/BTO_0003257
BTO:0004192;perineuronal net;http://purl.obolibrary.org/obo/BTO_0004192
BTO:0000510;hindgut;http://purl.obolibrary.org/obo/BTO_0000510
BTO:0002004;LN-229 cell;http://purl.obolibrary.org/obo/BTO_0002004
BTO:0000868;milk;http://purl.obolibrary.org/obo/BTO_0000868
BTO:0000521;gizzard smooth muscle;http://purl.obolibrary.org/obo/BTO_0000521
BTO:0003595;knee;http://purl.obolibrary.org/obo/BTO_0003595
BTO:0000879;lateral ventricle;http://purl.obolibrary.org/obo/BTO_0000879
